,1,4,6,7,8,10
2020-05-14 00:00:00,0.0038552295232506485,0.0008421000667368575,-0.04295732724742683,0.04674334281124408,0.04403778394275179,0.00989624737849517
2020-05-14 00:05:00,,,,,,
2020-05-14 00:10:00,0.0038040310083400112,0.0008192485312875107,-0.04295536111257971,0.04671960774270709,0.04403063662547186,0.009897493345396028
2020-05-14 00:15:00,0.0037532709030797533,0.0007644193852315557,-0.04295092501925235,0.046695884726228085,0.04402349046819908,0.009898739469167814
2020-05-14 00:20:00,0.0037032434866408627,0.0006803330756080081,-0.042942962526641204,0.04667217375568736,0.04401634547074519,0.00989998574983028
2020-05-14 00:25:00,0.0036541831785444484,0.0005880829528941147,-0.04293052881533683,0.046648474824968277,0.04400920163292194,0.009901232187403177
2020-05-14 00:30:00,0.0036062418655756732,0.00050459490210686,-0.04291278320112261,0.04662478792795734,0.04400205895454113,0.009902478781906263
2020-05-14 00:35:00,0.0035594915824448,0.0004349729997013961,-0.042888982062788024,0.04660111305854413,0.043994917435414574,0.009903725533359295
2020-05-14 00:40:00,0.003513938929203623,0.0003769380348480131,-0.042858472163417136,0.046577450210621346,0.04398777707535413,0.009904972441782033
2020-05-14 00:45:00,0.003469543109952973,0.00032659028227378294,-0.04282068434556279,0.04655379937808479,0.04398063787417169,0.00990621950719424
2020-05-14 00:50:00,0.0034262332044919385,0.0002811886583407751,-0.042775127581625265,0.046530160554833354,0.043973499831679155,0.009907466729615682
2020-05-14 00:55:00,0.003383922646875216,0.00023949050308317549,-0.04272138336162187,0.046506533734769026,0.04396636294768848,0.009908714109066127
2020-05-14 01:00:00,0.003342520277722358,0.0002011744606163419,-0.042659100401363156,0.0464829189117969,0.043959227222011635,0.009909961645565344
2020-05-14 01:05:00,0.0033019380895320553,0.0001662560640585417,-0.04258798965484323,0.04645931607982516,0.04395209265446063,0.009911209339133108
2020-05-14 01:10:00,0.003262096137918045,0.00013475903295340737,-0.042507819615407824,0.04643572523276509,0.0439449592448475,0.009912457189789193
2020-05-14 01:15:00,0.003222925210830423,0.00010660243300724541,-0.04241841189098544,0.04641214636453105,0.04393782699298431,0.009913705197553377
2020-05-14 01:20:00,0.003184367838586449,8.1600808175196e-05,-0.04231963703935522,0.04638857946904051,0.04393069589868316,0.00991495336244544
2020-05-14 01:25:00,0.003146378155792998,5.9501964224835974e-05,-0.042211410650081535,0.04636502454021401,0.04392356596175618,0.009916201684485166
2020-05-14 01:30:00,0.0031089210311529493,4.002549117296951e-05,-0.04209368966037084,0.046341481571975186,0.04391643718201552,0.00991745016369234
2020-05-14 01:35:00,0.0030719707846287867,2.2890125271713192e-05,-0.04196646889270215,0.04631795055825076,0.043909309559273385,0.00991869880008675
2020-05-14 01:40:00,0.0030355097246154744,7.829565771768559e-06,-0.04182977780264969,0.04629443149297054,0.04390218309334198,0.009919947593688186
2020-05-14 01:45:00,0.0029995266652606675,-5.400084931103743e-06,-0.04168367742585614,0.04627092437006742,0.043895057784033555,0.009921196544516439
2020-05-14 01:50:00,0.0029640155267321795,-1.7017984786859762e-05,-0.041528257513628694,0.04624742918347735,0.0438879336311604,0.009922445652591308
2020-05-14 01:55:00,0.0029289740779586213,-2.7218949328594037e-05,-0.04136363384711857,0.04622394592713939,0.04388081063453482,0.009923694917932588
2020-05-14 02:00:00,0.002894402850148477,-3.6175126842209674e-05,-0.041189945720509644,0.046200474594995655,0.043873688793969155,0.00992494434056008
2020-05-14 02:05:00,0.0028603042279524223,-4.4038148631849146e-05,-0.04100735358408423,0.046177015180991356,0.04386656810927578,-0.0007524680453755792
2020-05-14 02:10:00,0.002826681711288024,-5.094134987366372e-05,-0.04081603683845488,0.04615356767907476,0.043859448580267094,-0.0013252460415573801
2020-05-14 02:15:00,0.0027935393326692223,-5.700187667135672e-05,-0.04061619177165246,0.04613013208319722,0.04385233020675553,-0.001760582367645922
2020-05-14 02:20:00,0.0027608812107731066,-6.232260781646275e-05,-0.04040802963114282,0.04610670838731315,0.04384521298855356,-0.0021120675829662604
2020-05-14 02:25:00,0.0027287112196572954,-6.699387385620845e-05,-0.04019177482320957,0.046083296585380046,0.04383809692547367,-0.002407893611042852
2020-05-14 02:30:00,0.0026970327535337413,-7.10949800377063e-05,-0.03996766323248915,0.04605989667135846,0.043830982017328386,-0.002665186645704201
2020-05-14 02:35:00,0.0026658485685834067,-7.469554905061758e-05,-0.03973594065477823,0.046036508639212013,0.04382386826393026,-0.002894761858905419
2020-05-14 02:40:00,0.0026351606854421164,-7.785670212754826e-05,-0.03949686133655361,0.0460131324829074,0.04381675566509188,-0.003103448217935022
2020-05-14 02:45:00,0.0026049703383449253,-8.063209680555258e-05,-0.03925068661495251,0.04598976819641437,0.04380964422062586,-0.003295608927920247
2020-05-14 02:50:00,0.0025752779592521555,-8.306883827571525e-05,-0.03899768365225681,0.04596641577370574,0.04380253393034485,-0.0034740983210745117
2020-05-14 02:55:00,0.002546083187453789,-8.520827953705976e-05,-0.03873812425921061,0.04594307520875739,0.04379542479406152,-0.0036408466782409553
2020-05-14 03:00:00,-5.452619334926764e-05,-8.711417302719593e-05,-0.03847228380177629,0.04591974649554825,0.043788316811588575,-0.0037972148153033814
2020-05-14 03:05:00,-0.00010252474457621713,-8.87869126687596e-05,-0.03820044018620135,0.04589642962806031,0.04378120998273876,-0.003944208862031343
2020-05-14 03:10:00,-0.00014063514884631763,-9.02494326781048e-05,-0.0379228729175275,0.04587312460027861,0.04377410430732483,-0.004082610516747619
2020-05-14 03:15:00,-0.00017356339148449424,-9.153037785991988e-05,-0.03763986222692516,0.04584983140619126,0.0437669997851596,-0.004213056240252779
2020-05-14 03:20:00,-0.00020352556691984798,-9.265288021820835e-05,-0.03735168826348138,0.045826550039789415,0.043759896416055884,-0.0043360855995672925
2020-05-14 03:25:00,-0.00023167893690492425,-9.36368430405174e-05,-0.03705863034630773,0.04580328049506728,0.04375279419982654,-0.004452170962304186
2020-05-14 03:30:00,-0.0002586495796413353,-9.449986002299088e-05,-0.03676096627306693,0.0457800227660221,0.04374569313628447,-0.004561735906903889
2020-05-14 03:35:00,-0.00028477443719515476,-9.525717717584065e-05,-0.03645897168124353,0.0457567768466542,0.04373859322524259,-0.004665166795355439
2020-05-14 03:40:00,-0.00031023514901089245,-9.592196196706066e-05,-0.036152919458704774,0.0457335427309669,0.04373149446651384,-0.004762820193512392
2020-05-14 03:45:00,-0.00033513090441427334,-9.65056465546639e-05,-0.035843079200312905,0.04571032041296661,0.0437243968599112,-0.0048550277609367195
2020-05-14 03:50:00,-0.00035951729494550965,-9.701820330833311e-05,-0.03552971670755945,0.045687109886662775,0.04371730040524769,-0.004942099590489818
2020-05-14 03:55:00,-0.0003834269081452784,-9.7468355600751e-05,-0.03521309352839599,0.04566391114606786,0.04371020510233634,-0.005024326590534512
2020-05-14 04:00:00,-0.00040688022485411095,-9.786374580857554e-05,-0.03489346653463329,0.04564072418519739,0.043703110950990234,-0.005101982268768153
2020-05-14 04:05:00,-0.0004298913785075554,-9.82110746882329e-05,-0.034571087534472675,0.045617548998069926,0.043696017951022466,-0.005175324135512236
